Iteration,Log Error
0.0000000000000000,5.5269468564174682
1.0000000000000000,4.5778047829544128
2.0000000000000000,3.9612617976577509
3.0000000000000000,3.4944105235594622
4.0000000000000000,3.1282308194264448
5.0000000000000000,2.8307007719783055
6.0000000000000000,2.5993018703847555
7.0000000000000000,2.3758925264582889
8.0000000000000000,2.1667160885530361
9.0000000000000000,1.9757520970387203
10.0000000000000000,1.7963437864145433
11.0000000000000000,1.6052108358219741
12.0000000000000000,1.4320595927208868
13.0000000000000000,1.2606093550128408
14.0000000000000000,1.0715348904216082
15.0000000000000000,0.8839307249238140
16.0000000000000000,0.7047443361421567
17.0000000000000000,0.5197403819211402
18.0000000000000000,0.3469778035870146
19.0000000000000000,0.1631396629797097
20.0000000000000000,-0.0325239223738879
21.0000000000000000,-0.2139657320145090
22.0000000000000000,-0.3972071254046843
23.0000000000000000,-0.5722527589468290
24.0000000000000000,-0.7493748787416272
25.0000000000000000,-0.8950820256331365
26.0000000000000000,-1.0523012503672198
27.0000000000000000,-1.2269068223553843
28.0000000000000000,-1.4181116898586659
29.0000000000000000,-1.6054925189260087
30.0000000000000000,-1.7814380736480020
31.0000000000000000,-1.9615165502684504
32.0000000000000000,-2.1292880272901140
33.0000000000000000,-2.3043935222933594
34.0000000000000000,-2.4832339118725208
35.0000000000000000,-2.6924650269347672
36.0000000000000000,-2.8822247579476108
37.0000000000000000,-3.0450016764857830
38.0000000000000000,-3.1979472331505367
39.0000000000000000,-3.3601819705317508
40.0000000000000000,-3.5196642409370829
41.0000000000000000,-3.6979087741259469
42.0000000000000000,-3.8702179776060945
43.0000000000000000,-4.0404468597393812
44.0000000000000000,-4.2094857258256129
45.0000000000000000,-4.3662393919132949
46.0000000000000000,-4.5138628406204493
47.0000000000000000,-4.6912755925938203
48.0000000000000000,-4.8683087825763911
49.0000000000000000,-5.0457487927176219
50.0000000000000000,-5.2190911618095246
51.0000000000000000,-5.4014961177549843
52.0000000000000000,-5.5777951232879488
53.0000000000000000,-5.7519418492968324
54.0000000000000000,-5.9075209953351191
55.0000000000000000,-6.0778787040986124
56.0000000000000000,-6.2688749198163176
57.0000000000000000,-6.4706484965070468
58.0000000000000000,-6.6823320998849374
59.0000000000000000,-6.8825149590641121
60.0000000000000000,-7.0901845061260653
61.0000000000000000,-7.2792946840583106
62.0000000000000000,-7.4695438006502970
63.0000000000000000,-7.6528214894374367
64.0000000000000000,-7.8246188566865857
65.0000000000000000,-7.9958110766102610
66.0000000000000000,-8.1596427224151515
67.0000000000000000,-8.3174054550629481
68.0000000000000000,-8.4839994679538187
69.0000000000000000,-8.6778400254430217
70.0000000000000000,-8.8793342853403239
71.0000000000000000,-9.0699127633679666
72.0000000000000000,-9.2537271580206699
73.0000000000000000,-9.4287710532555824
74.0000000000000000,-9.5917643683849185
75.0000000000000000,-9.7795411999871167
76.0000000000000000,-9.9967522292448781
77.0000000000000000,-10.2183335397921677
78.0000000000000000,-10.4383413766403166
79.0000000000000000,-10.6618619922172577
80.0000000000000000,-10.8742952630478555
81.0000000000000000,-11.1036434915749940
82.0000000000000000,-11.3103481843472746
83.0000000000000000,-11.5197495168934303
84.0000000000000000,-11.7353196843056065
85.0000000000000000,-11.9343528262801950
86.0000000000000000,-12.1233600763239409
87.0000000000000000,-12.2998358369380725
88.0000000000000000,-12.4539417068190907
89.0000000000000000,-12.6049237860943730
90.0000000000000000,-12.7980406188592220
91.0000000000000000,-12.9993832326490608
92.0000000000000000,-13.2017733390027328
93.0000000000000000,-13.4231108531487475
94.0000000000000000,-13.6282539092622521
95.0000000000000000,-13.7902369144065666
96.0000000000000000,-13.9908019428454473
97.0000000000000000,-14.1764385198073590
98.0000000000000000,-14.2733485328154153
99.0000000000000000,-14.4494397918710966
100.0000000000000000,-14.7241408488127288
101.0000000000000000,-14.7504697875350779
102.0000000000000000,-14.8754085241433778
103.0000000000000000,-14.8754085241433778
104.0000000000000000,-15.1764385198073590
