k,ferr
1241,-0.1622869262176429
1242,-0.1672294633431687
1243,-0.1689685779686191
1244,-0.1704913463954827
1245,-0.1761503783505668
1246,-0.1823991944425961
1247,-0.1838397016455929
1248,-0.1856633954166549
1249,-0.1899545263204007
1250,-0.1975531969177192
1251,-0.1986971076938446
1252,-0.2008197992736524
1253,-0.2046054646129646
1254,-0.2069353386027420
1255,-0.2104915793655251
1256,-0.2130481825965285
1257,-0.2163883758689887
1258,-0.2191587548529889
1259,-0.2222659958025182
1260,-0.2252667134163533
1261,-0.2281669206956567
1262,-0.2313724820807209
1263,-0.2340526935766524
1264,-0.2374757264765413
1265,-0.2399752589414517
1266,-0.2435768598370227
1267,-0.2458870199492061
1268,-0.2496755583433365
1269,-0.2518482410877408
1270,-0.2557722168825483
1271,-0.2578025881427680
1272,-0.2618665213782384
1273,-0.2638164551937595
1274,-0.2679588447955186
1275,-0.2698262672320578
1276,-0.2740488788626519
1277,-0.2759015283721285
1278,-0.2801369754852260
1279,-0.2819739417965321
1280,-0.2862228266522907
1281,-0.2881126811684478
1282,-0.2923067676205751
1283,-0.2942479667547896
1284,-0.2983884854806010
1285,-0.3004452913238818
1286,-0.3044683050420463
1287,-0.3066368800323306
1288,-0.3105459055945192
1289,-0.3128817752943156
1290,-0.3166216073997526
1291,-0.3191174189662153
1292,-0.3226950825031273
1293,-0.3253945669114368
1294,-0.3287666503994430
1295,-0.3316583627998765
1296,-0.3348359801174362
1297,-0.3379505115528327
1298,-0.3409033909924545
1299,-0.3442253401677168
1300,-0.3469685561695156
1301,-0.3505157259991883
1302,-0.3530317921599238
1303,-0.3567855967485281
1304,-0.3590927848325859
1305,-0.3630077178003239
1306,-0.3708652272201869
1307,-0.3723110459885866
1308,-0.3740929217706065
1309,-0.3801277017407805
1310,-0.3858633487755672
1311,-0.3877261369437266
1312,-0.3890801959514064
1313,-0.3965223075010391
1314,-0.4123686638234330
1315,-0.4133497381868600
1316,-0.4141795797926512
1317,-0.4149803384099716
1318,-0.4157588775065152
1319,-0.4165206302862504
1320,-0.4172695775548151
1321,-0.4180088301230498
1322,-0.4187920438268218
1323,-0.4198748023593402
1324,-0.4318283207541854
1325,-0.4431447479364593
1326,-0.4441459439902646
1327,-0.4463694925338269
1328,-0.4513277971150083
1329,-0.4580945297580055
1330,-0.4598789660801648
1331,-0.4613011797428657
1332,-0.4690436019154326
1333,-0.4845099261325062
1334,-0.4855417271330948
1335,-0.4863483391591211
1336,-0.4871318829280832
1337,-0.4878977430947020
1338,-0.4886498988592886
1339,-0.4893915275653059
1340,-0.4901250070541582
1341,-0.4909249218093219
1342,-0.4919806723804411
1343,-0.5053157259211701
1344,-0.5151777971443651
1345,-0.5165438574615419
1346,-0.5183842406758610
1347,-0.5251217393715319
1348,-0.5300759926923233
1349,-0.5324710537580241
1350,-0.5360870151383339
1351,-0.5394660841764922
1352,-0.5420951208297631
1353,-0.5465616263427031
1354,-0.5537692312783362
1355,-0.5556034289385865
1356,-0.5569607031937146
1357,-0.5672097350681571
1358,-0.5800813183028015
1359,-0.5811525175048440
1360,-0.5832847804111063
1361,-0.5895094297560987
1362,-0.5949429330291012
1363,-0.5973060363404160
1364,-0.6009380327775434
1365,-0.6044617562283588
1366,-0.6069294821376637
1367,-0.6124094345822637
1368,-0.6185754172597349
1369,-0.6205404417038268
1370,-0.6245655685196657
1371,-0.6279184385445137
1372,-0.6305518236263160
1373,-0.6357141513606688
1374,-0.6421861288740401
1375,-0.6441023167068151
1376,-0.6481711198884563
1377,-0.6515436588076702
1378,-0.6541517534017538
1379,-0.6595907268175524
1380,-0.6657765441866463
1381,-0.6679347361524313
1382,-0.6717556913126992
1383,-0.6753504756419246
1384,-0.6777306661370995
1385,-0.6838685178802273
1386,-0.6893462543976194
1387,-0.6920354959925903
1388,-0.6953192835852090
1389,-0.6993340241724506
1390,-0.7069239471086208
1391,-0.7088708022771838
1392,-0.7100934888300173
1393,-0.7237916655664756
1394,-0.7330879217941964
1395,-0.7348629038833429
1396,-0.7362580177458087
1397,-0.7485215805845820
1398,-0.7592280019151867
1399,-0.7608749750333292
1400,-0.7623978493922006
1401,-0.7737505406197146
1402,-0.7853454879496963
1403,-0.7869292307169786
1404,-0.7885138380949754
1405,-0.7996265031407700
1406,-0.8114413952114546
1407,-0.8130366629641487
1408,-0.8146067793802825
1409,-0.8261794390373045
1410,-0.8375163919935705
1411,-0.8391943231996828
1412,-0.8406774063519115
1413,-0.8533160006531427
1414,-0.8635708332957768
1415,-0.8653867450836747
1416,-0.8667263964873870
1417,-0.8808487409381458
1418,-0.8896048732271391
1419,-0.8914079664146135
1420,-0.8955418448632657
1421,-0.8993823626733894
1422,-0.9070733935650882
1423,-0.9094182349295364
1424,-0.9130059610253866
1425,-0.9180226628310422
1426,-0.9245331054616656
1427,-0.9274487974652704
1428,-0.9304612054559229
1429,-0.9366649122588209
1430,-0.9419839698319591
1431,-0.9454531014364401
1432,-0.9479076680435186
1433,-0.9552224605010746
1434,-0.9594259981096778
1435,-0.9636776876805005
1436,-0.9709382501879759
1437,-0.9736491759960142
1438,-0.9768594355515776
1439,-0.9829792739235574
1440,-0.9883680752760792
1441,-0.9918926700482956
1442,-0.9942842131514843
1443,-1.0019101929935939
1444,-1.0170717908116975
1445,-1.0186037299586850
1446,-1.0202196854094947
1447,-1.0336593825549876
1448,-1.0430020218087708
1449,-1.0451150917084704
1450,-1.0489142930755333
1451,-1.0544325833670107
1452,-1.0604018031208053
1453,-1.0638495785497128
1454,-1.0663075629104721
1455,-1.0745365359199814
1456,-1.0890564797779847
1457,-1.0907252799328275
1458,-1.0921959061579489
1459,-1.1067066898737068
1460,-1.1378990708883694
1461,-1.1389050408170123
1462,-1.1396622870179334
1463,-1.1404093165259130
1464,-1.1411476531810505
1465,-1.1418786814923023
1466,-1.1426034983501347
1467,-1.1433230862208072
1468,-1.1440382339250312
1469,-1.1447496391640981
1470,-1.1454578688384356
1471,-1.1461654237189556
1472,-1.1472796338594358
1473,-1.1724325197851360
1474,-1.1929445061459625
1475,-1.1942860663341861
1476,-1.1960835992994123
1477,-1.2098343276272931
1478,-1.2187759935718321
1479,-1.2215575531370422
1480,-1.2246635435912703
1481,-1.2312059223364222
1482,-1.2473338722129053
1483,-1.2490438365620848
1484,-1.2504616832255628
1485,-1.2703599678711097
1486,-1.2960229357007234
1487,-1.2971510519980352
1488,-1.2991601885662345
1489,-1.3125259352439078
1490,-1.3218071323294940
1491,-1.3247296895103053
1492,-1.3276828951738877
1493,-1.3363822811671400
1494,-1.3503131443360930
1495,-1.3522475188178629
1496,-1.3534301878611297
1497,-1.3804199042900773
1498,-1.3989160962086629
1499,-1.4006116511295832
1500,-1.4020356255892243
1501,-1.4248211908745825
1502,-1.4474795175236452
1503,-1.4489760668216587
1504,-1.4506008391116103
1505,-1.4703361852478876
1506,-1.4960065131849332
1507,-1.4973818014975409
1508,-1.4991281122662017
1509,-1.5175313584933485
1510,-1.5444997172968584
1511,-1.5458545259275620
1512,-1.5476195750874147
1513,-1.5666216810782785
1514,-1.5929611410180717
1515,-1.5943971300655984
1516,-1.5960772091181343
1517,-1.6174214111040774
1518,-1.6413922021253406
1519,-1.6429905429345952
1520,-1.6445028612228179
1521,-1.6694233572823063
1522,-1.6897939144290124
1523,-1.6916018572304643
1524,-1.6928982629790894
1525,-1.7180687318598273
1526,-1.7854962586961414
1527,-1.7863584870087101
1528,-1.7872755520036971
1529,-1.8402707121599611
1530,-1.8798051672000389
1531,-1.8808868502987452
1532,-1.8829187335656112
1533,-1.9031092650396946
1534,-1.9280900771379768
1535,-1.9298313520665262
1536,-1.9311881559288542
1537,-1.9613986406775090
1538,-2.0235672145761945
1539,-2.0245289374064130
1540,-2.0252618042333181
1541,-2.0259891419322260
1542,-2.0267115343837752
1543,-2.0274295451678350
1544,-2.0281436394827894
1545,-2.0288542613734517
1546,-2.0295617812498068
1547,-2.0302665491096210
1548,-2.0309688597396787
1549,-2.0316689891064259
1550,-2.0323671717178859
1551,-2.0330636252369780
1552,-2.0337585361598638
1553,-2.0343801771498278
1554,-2.0355656545318670
1555,-2.0782633709859732
1556,-2.1278750876777734
1557,-2.1289387583401802
1558,-2.1296572447009270
1559,-2.1303718234896465
1560,-2.1310828997981193
1561,-2.1317908595782660
1562,-2.1324960273152831
1563,-2.1331987092963423
1564,-2.1338991653240731
1565,-2.1345976385397831
1566,-2.1352943368830468
1567,-2.1359894534215234
1568,-2.1366831545382032
1569,-2.1373220060370688
1570,-2.1384862935482118
1571,-2.1845582049315335
1572,-2.2307275306890109
1573,-2.2318290589923735
1574,-2.2338321353575838
1575,-2.2582009754548253
1576,-2.2788855470519271
1577,-2.2811178626430038
1578,-2.2847041972501816
1579,-2.2975590648658080
1580,-2.3071097242609455
1581,-2.3118876200058041
1582,-2.3184157053995000
1583,-2.3252594159594904
1584,-2.3297202671515360
1585,-2.3402888247250222
1586,-2.3521188437565725
1587,-2.3555198700686053
1588,-2.3634226000592098
1589,-2.3694199168335830
1590,-2.3747246457336022
1591,-2.3832309853914020
1592,-2.3971170121924095
1593,-2.4005394549451244
1594,-2.4029271477587568
1595,-2.4242666403718376
1596,-2.4479354610648407
1597,-2.4499133889268965
1598,-2.4537499070497741
1599,-2.4664978840429632
1600,-2.4761352681194602
1601,-2.4812301121436131
1602,-2.4874313290398704
1603,-2.4941358642699720
1604,-2.5098105729071611
1605,-2.5130474757936674
1606,-2.5156182888956633
1607,-2.5358623726017555
1608,-2.5606015915540539
1609,-2.5625496670304653
1610,-2.5664132056435860
1611,-2.5794230355506382
1612,-2.5887872871155961
1613,-2.5942564038018059
1614,-2.6000776364643334
1615,-2.6082636144669404
1616,-2.6224466734621856
1617,-2.6259709927497012
1618,-2.6282504572963008
1619,-2.6523195453947146
1620,-2.6732147328627849
1621,-2.6758241043729480
1622,-2.6790210768723299
1623,-2.6940775378529689
1624,-2.7239712120129065
1625,-2.7258279383062054
1626,-2.7270522460460880
1627,-2.7787180325852030
1628,-2.8190193633345655
1629,-2.8205850365782759
1630,-2.8221056124498696
1631,-2.8623083767512894
1632,-2.9140356163237633
1633,-2.9152836422514299
1634,-2.9171277581923034
1635,-2.9455120782154278
1636,-3.0090236231279262
1637,-3.0099453321342122
1638,-3.0121219417956611
1639,-3.0389384258278129
1640,-3.0570324684820727
1641,-3.0602444069723327
1642,-3.0628296328822602
1643,-3.0859860599840014
1644,-3.1077325633201331
1645,-3.1104992943512006
1646,-3.1135308626575533
1647,-3.1327696840090402
1648,-3.1584264033153859
1649,-3.1607186743244120
1650,-3.1642260024666333
1651,-3.1793741584792352
1652,-3.2091143837229592
1653,-3.2109131882463466
1654,-3.2149154035723173
1655,-3.2288335721528116
1656,-3.2372465299506903
1657,-3.2439489995572384
1658,-3.2485151334246800
1659,-3.2612454713295742
1660,-3.2708444155086518
1661,-3.2769477626146117
1662,-3.2821126049879608
1663,-3.2935925640573807
1664,-3.3044400857383072
1665,-3.3099162283291812
1666,-3.3157079073099798
1667,-3.3258899520013299
1668,-3.3380336320753776
1669,-3.3428622948450992
1670,-3.3493011267489643
1671,-3.3581547765459332
1672,-3.3716251438392799
1673,-3.3757947928465666
1674,-3.3828923469825023
1675,-3.3904057162705419
1676,-3.4052147080895252
1677,-3.4087232292339373
1678,-3.4164816489904291
1679,-3.4226624210328440
1680,-3.4388024094429079
1681,-3.4423779096700629
1682,-3.4445937651363456
1683,-3.4722043103060511
1684,-3.4894656246864795
1685,-3.4929184632001675
1686,-3.4952570414838626
1687,-3.5218878375197749
1688,-3.5401249872096998
1689,-3.5434731418511709
1690,-3.5459164170358863
1691,-3.5717335048967573
1692,-3.5907807303471158
1693,-3.5940442973804960
1694,-3.5965721147117300
1695,-3.6217557558146418
1696,-3.6414330713184841
1697,-3.6446335377022820
1698,-3.6472243444062333
1699,-3.6719628315222783
1700,-3.6920822119232364
1701,-3.6952417207836867
1702,-3.6978733037217673
1703,-3.7223569608053766
1704,-3.7427283393781372
1705,-3.7458689882324978
1706,-3.7485191786763372
1707,-3.7729348229675828
1708,-3.7933716272665428
1709,-3.7965148312042256
1710,-3.7991621443878527
1711,-3.8236882168906137
1712,-3.8440122365626763
1713,-3.8471781801432097
1714,-3.8498023657300156
1715,-3.8746048674326881
1716,-3.8946503166915853
1717,-3.8978575096310784
1718,-3.9004399979599431
1719,-3.9256693050761085
1720,-3.9452860065891766
1721,-3.9485509500540803
1722,-3.9510751873138306
1723,-3.9768637605382864
1724,-3.9959194357284673
1725,-3.9992563987830456
1726,-4.0017080715695963
1727,-4.0281690280709270
1728,-4.0465507250863011
1729,-4.0499716249958304
1730,-4.0523387805766937
1731,-4.0795652613793809
1732,-4.0971799880335142
1733,-4.1006943638720159
1734,-4.1029674367512756
1735,-4.1310326753588882
1736,-4.1478073311343584
1737,-4.1514223971847075
1738,-4.1535941555375819
1739,-4.1791547422298541
1740,-4.2453154355124525
1741,-4.2463972663139637
1742,-4.2484050261580073
1743,-4.2797682821755361
1744,-4.3401239034958508
1745,-4.3413666836058837
1746,-4.3432098773882544
1747,-4.3803847823873898
1748,-4.4349268707381064
1749,-4.4363267118070455
1750,-4.4380093303955501
1751,-4.4808599612380853
1752,-4.5297248250440996
1753,-4.5312745006042769
1754,-4.5328039423510686
1755,-4.5810827284211619
1756,-4.6245182185454512
1757,-4.6262081842054990
1758,-4.6275942130547270
1759,-4.6809730669245253
1760,-4.7193074705053943
1761,-4.7211267397993133
1762,-4.7223805908530263
1763,-4.7804786648178244
1764,-4.8140929692124050
1765,-4.8158738820038014
1766,-4.8198855673043663
1767,-4.8344979881796597
1768,-4.8647033910665769
1769,-4.8668749978465007
1770,-4.8704942716401467
1771,-4.8882489145972423
1772,-4.9153128465730127
1773,-4.9178412692107765
1774,-4.9211021567576632
1775,-4.9417376001172810
1776,-4.9659213888008917
1777,-4.9687742400216113
1778,-4.9717092689702858
1779,-4.9949731831167110
1780,-5.0165290692518711
1781,-5.0196756855778082
1782,-5.0223156521118781
1783,-5.0479670898289184
1784,-5.0671359376479810
1785,-5.0705475343992008
1786,-5.0729213476464103
1787,-5.1007324070910594
1788,-5.1177420417675457
1789,-5.1209309479248013
1790,-5.1289957889168489
1791,-5.1360580273298568
1792,-5.1512905677804337
1793,-5.1553145641535139
1794,-5.1625437436971193
1795,-5.1712136461072538
1796,-5.1848387538842040
1797,-5.1896158523256677
1798,-5.1960914100499966
1799,-5.2062123135371579
1800,-5.2183866172479485
1801,-5.2238415601576245
1802,-5.2296388009443788
1803,-5.2410665993855812
1804,-5.2519341742288956
1805,-5.2579980954333339
1806,-5.2631859287726668
1807,-5.2757885131061251
1808,-5.2854814403748849
1809,-5.2920915052389432
1810,-5.2967328053641758
1811,-5.3103894473991415
1812,-5.3190284304418753
1813,-5.3261274641195602
1814,-5.3302794419983019
1815,-5.3440967946190971
1816,-5.3750914505849634
1817,-5.3772073510071836
1818,-5.3808818957123030
1819,-5.3984564494284353
1820,-5.4256952301583778
1821,-5.4282315091900424
1822,-5.4314838764281417
1823,-5.4524008794873353
1824,-5.4762983546650608
1825,-5.4792055044897880
1826,-5.4820854122439782
1827,-5.5059669203342674
1828,-5.5269008725010496
1829,-5.5301345127106938
1830,-5.5326865296043559
1831,-5.5591899628166184
1832,-5.5775028287290720
1833,-5.5810233119941985
1834,-5.5832872533879812
1835,-5.6083229777030379
1836,-5.6749640166610771
1837,-5.6760927408593593
1838,-5.6780512470527569
1839,-5.7130310308951309
1840,-5.7697322991049189
1841,-5.7711153041960737
1842,-5.7728140584566461
1843,-5.8164133884380780
1844,-5.8644986880134988
1845,-5.8660972353895575
1846,-5.8675758107489671
1847,-5.9186026784112995
1848,-5.9592634100859101
1849,-5.9610441313289035
1850,-5.9623366143059702
1851,-6.0197302788346958
1852,-6.0540266672602652
1853,-6.0557972607468438
1854,-6.0598181006703022
1855,-6.0748725074006504
1856,-6.1046267994069332
1857,-6.1069038178808270
1858,-6.1104160983203446
1859,-6.1294408147980404
1860,-6.1552264190206198
1861,-6.1579418852382837
1862,-6.1610138701607804
1863,-6.1835001467965345
1864,-6.2058255786254080
1865,-6.2089202465352704
1866,-6.2116114314717921
1867,-6.2371097808592220
1868,-6.2564243250100988
1869,-6.2598466378906199
1870,-6.2622087963766564
1871,-6.2903234227214861
1872,-6.3070226998391696
1873,-6.3104511610722387
1874,-6.3182746931986724
1875,-6.3259725969736804
1876,-6.3405664580972125
1877,-6.3449672009653240
1878,-6.3518178555677816
1879,-6.3613585331531528
1880,-6.3741100172239689
1881,-6.3793593053041153
1882,-6.3853608936894730
1883,-6.3965125188312602
1884,-6.4076533968034264
1885,-6.4136427382703216
1886,-6.4189038177551225
1887,-6.4314624568528123
1888,-6.4411966142110222
1889,-6.4478309835647103
1890,-6.4524466368883679
1891,-6.4662331546104221
1892,-6.4747396848629633
1893,-6.4811575651525049
1894,-6.4970309653984089
1895,-6.5008469845922239
1896,-6.5082826216228815
1897,-6.5167246479033745
1898,-6.5305743495823343
1899,-6.5353229298001594
1900,-6.5418254375428164
1901,-6.5520345353879588
1902,-6.5641175509956033
1903,-6.5696782052539904
1904,-6.5753681434339732
1905,-6.5871185178854894
1906,-6.5976605885725821
1907,-6.6039279823432535
1908,-6.6089107489188690
1909,-6.6220043709648122
1910,-6.6312034790275334
1911,-6.6380856076154258
1912,-6.6424532625637429
1913,-6.6549086966779152
1914,-6.6872593426139666
1915,-6.6892574608057860
1916,-6.6930496290318295
1917,-6.7099598209282441
1918,-6.7378576362398146
1919,-6.7403482148504725
1920,-6.7436458580596312
1921,-6.7644152709257446
1922,-6.7884555110010938
1923,-6.7913690107503042
1924,-6.7942419606973656
1925,-6.8183489474575296
1926,-6.8390530177636641
1927,-6.8423295135677371
1928,-6.8448379469268508
1929,-6.8718269640947485
1930,-6.8896502008424170
1931,-6.8932380962105615
1932,-6.8954338257728587
1933,-6.9231130318022469
1934,-6.9871037844687693
1935,-6.9883111284124162
1936,-6.9901890807976752
1937,-7.0281552483823155
1938,-7.0818642928915656
1939,-7.0833301298435982
1940,-7.0849440553824996
1941,-7.1316375014836755
1942,-7.1766236098822711
1943,-7.1783040546090211
1944,-7.1796987801059204
1945,-7.2337669729528882
1946,-7.2713819206186479
1947,-7.2732404174249377
1948,-7.2744532821254593
1949,-7.3290053130769417
1950,-7.4681904984526577
1951,-7.4689577217462917
1952,-7.4699635575006651
1953,-7.5536831044584636
1954,-7.6637186266732504
1955,-7.6646255715515359
1956,-7.6654731236607017
1957,-7.7728716072988071
1958,-7.8592418010705591
1959,-7.8602554721585340
1960,-7.8609658955626855
1961,-7.8616735721795186
1962,-7.8623787329146833
1963,-7.8630815892764803
1964,-7.8637823350342213
1965,-7.8644811476459413
1966,-7.8651781897104902
1967,-7.8658736101154370
1968,-7.8665675452680990
1969,-7.8672601201198979
1970,-7.8679514490860480
1971,-7.8686416370020993
1972,-7.8693307798576884
1973,-7.8700189655827746
1974,-7.8707062747176488
1975,-7.8713927810201545
1976,-7.8720358512358128
1977,-7.8731823243123440
1978,-7.9369515487113631
1979,-8.0669238918226291
1980,-8.0677365374351453
1981,-8.0686909039463064
1982,-8.1600179169108582
1983,-8.2624492862047312
1984,-8.2633913094157467
1985,-8.2641085544906119
1986,-8.2648224797743097
1987,-8.2655333642049023
1988,-8.2662414633178667
1989,-8.2669470112086767
1990,-8.2676502223234998
1991,-8.2683512931180569
1992,-8.2690504035450232
1993,-8.2697477184370882
1994,-8.2704433887830398
1995,-8.2711375528941655
1996,-8.2718303374333537
1997,-8.2725218584733256
1998,-8.2732122222861690
1999,-8.2739015261979496
2000,-8.2745898594000220
2001,-8.2752773035329437
2002,-8.2759639334456612
2003,-8.2765966347326305
2004,-8.2777548479722967
2005,-8.3399236623199293
2006,-8.4714947622741850
2007,-8.4722997698383526
2008,-8.4732627837800560
2009,-8.5633299995087402
2010,-8.6670199050995311
2011,-8.6679562688585481
2012,-8.6686740481817743
2013,-8.6693884630227895
2014,-8.6700997960254824
2015,-8.6708083061431740
2016,-8.6715142306428774
2017,-8.6722177867989174
2018,-8.6729191737049174
2019,-8.6736185737149469
2020,-8.6743161538676290
2021,-8.6750120672287920
2022,-8.6757064539477984
2023,-8.6763994423831718
2024,-8.6770911501635659
2025,-8.6777816849826497
2026,-8.6784711455225310
2027,-8.6791596221286245
2028,-8.6798471975919540
2029,-8.6805339477206189
2030,-8.6811566594158229
2031,-8.6823261855592921
2032,-8.7429522043901393
2033,-8.8760647196690545
2034,-8.8768622853865811
2035,-8.8778337263485412
2036,-8.9666726571262068
2037,-9.0715897953833959
2038,-9.0725205941199292
2039,-9.0732389005480396
2040,-9.0739537983490433
2041,-9.0746655738155173
2042,-9.0753744893021473
2043,-9.0760807851555541
2044,-9.0767846815246571
2045,-9.0774863800724379
2046,-9.0781860655664239
2047,-9.0788839072612433
2048,-9.0795800602035381
2049,-9.0802746663191503
2050,-9.0809678557916165
2051,-9.0816597476355430
2052,-9.0823504510522142
2053,-9.0830400660125772
2054,-9.0837286840121987
2055,-9.0844163889699630
2056,-9.0851032576329214
2057,-9.0857161819967018
2058,-9.0868967934325706
2059,-9.1460077719076356
2060,-9.2806341004749413
2061,-9.2814243174330002
2062,-9.2824040812899220
2063,-9.3700275411402902
2064,-9.4761592155141159
2065,-9.4770844817544564
2066,-9.4778033133327551
2067,-9.4785186921776603
2068,-9.4792309083740331
2069,-9.4799402275950744
2070,-9.4806468932443906
2071,-9.4813511284722942
2072,-9.4820531374465364
2073,-9.4827531072585085
2074,-9.4834512094274945
2075,-9.4841476009007728
2076,-9.4848424255217747
2077,-9.4855358150486051
2078,-9.4862278902160728
2079,-9.4869187615380799
2080,-9.4876085302651028
2081,-9.4882972891018227
2082,-9.4889851229765725
2083,-9.4896721097731973
2084,-9.4902753274764411
2085,-9.4914669338313669
2086,-9.5490780035398917
2087,-9.6852031147207835
2088,-9.6859860086914455
2089,-9.6869740668761519
2090,-9.7733877240112363
2091,-9.8807283432644617
2092,-9.8816480741851862
2093,-9.8823674317980110
2094,-9.8830832927164831
2095,-9.8837959504088015
2096,-9.8845056741614954
2097,-9.8852127103873269
2098,-9.8859172849807972
2099,-9.8866196048295389
2100,-9.8873198593592662
2101,-9.8880182223335691
2102,-9.8887148527083912
2103,-9.8894098962683668
2104,-9.8901034862818538
2105,-9.8907957450424568
2106,-9.8914867844515246
2107,-9.8921767071629212
2108,-9.8928656070856551
2109,-9.8935535701744364
2110,-9.8942406752001606
2111,-9.8948341957285315
2112,-9.8960367868583514
2113,-9.9521510129681285
2114,-10.0897718946041142
2115,-10.0905474489018196
2116,-10.0915438209404869
2117,-10.1767469518790694
2118,-10.2852972811611991
2119,-10.2862114539289422
2120,-10.2870507980323342
2121,-10.3957784103550903
2122,-10.4808182254565416
2123,-10.4818379395683863
2124,-10.4825477690908091
2125,-10.4832549022361441
2126,-10.4839595655343363
2127,-10.4846619667179226
2128,-10.4853622958317949
2129,-10.4860607271540527
2130,-10.4867574201529319
2131,-10.4874525210180067
2132,-10.4881461634077393
2133,-10.4888384702022979
2134,-10.4895295535729591
2135,-10.4902195166055918
2136,-10.4909084532368695
2137,-10.4915964501213264
2138,-10.4922835859765122
2139,-10.4929699334509579
2140,-10.4936252149908658
2141,-10.4947578374622417
2142,-10.5605296627912768
2143,-10.6884991060544614
2144,-10.6893217213757250
2145,-10.6902647812005966
2146,-10.7833140318533882
2147,-10.8840229287641410
2148,-10.8849729438143488
2149,-10.8856894144364240
2150,-10.8864026305887958
2151,-10.8871128662355581
2152,-10.8878203713140742
2153,-10.8885253754688716
2154,-10.8892280886838257
2155,-10.8899287036944141
2156,-10.8906273966153329
2157,-10.8913243295603337
2158,-10.8920196498865991
2159,-10.8927134933024661
2160,-10.8934059848250921
2161,-10.8940972369385332
2162,-10.8947873543299014
2163,-10.8954764328263227
2164,-10.8961645592508116
2165,-10.8968518140189214
2166,-10.8975382704315926
2167,-10.8981846631247485
2168,-10.8993273547147158
2169,-10.9636978127468332
2170,-11.0930676957550691
2171,-11.0938835542879080
2172,-11.0948342677757221
2173,-11.1867536958283029
2174,-11.2885917120153483
2175,-11.2895366102755723
2176,-11.2902535680856673
2177,-11.2909672305222966
2178,-11.2916778745854476
2179,-11.2923857545186674
2180,-11.2930911022057128
2181,-11.2937941291503936
2182,-11.2944950320933550
2183,-11.2951939885454600
2184,-11.2958911621390623
2185,-11.2965867034675096
2186,-11.2972807494130674
2187,-11.2979734259297153
2188,-11.2986648483218310
2189,-11.2993551213973618
2190,-11.3000443421395573
2191,-11.3007325993134558
2192,-11.3014199733659382
2193,-11.3021065392210147
2194,-11.3027439845557325
2195,-11.3038968129146031
2196,-11.3668614971643827
2197,-11.4976362322648313
2198,-11.4984452879901848
2199,-11.4994037074131654
2200,-11.5901795122583220
2201,-11.6931604478553162
2202,-11.6941001503521562
2203,-11.6948176033854292
2204,-11.6955317188755359
2205,-11.6962427787267078
2206,-11.6969510378979660
2207,-11.6976567336795707
2208,-11.6983600803735861
2209,-11.6990612751079226
2210,-11.6997604992488426
2211,-11.7004579188345570
2212,-11.7011536850325957
2213,-11.7018479374553319
2214,-11.7025408023876363
2215,-11.7032323973344372
2216,-11.7039228296432505
2217,-11.7046121951637154
2218,-11.7053005851826040
2219,-11.7059880805950236
2220,-11.7066747573653007
2221,-11.7073031334305586
2222,-11.7084662353800422
2223,-11.7700103271621721
2224,-11.9022047273150520
2225,-11.9030068867740155
2226,-11.9039731196392715
2227,-11.9935944645293535
2228,-12.0977291524227990
2229,-12.0986635982137578
2230,-12.0993815508714047
2231,-12.1000961259250310
2232,-12.1008076055992131
2233,-12.1015162501735229
2234,-12.1022222976487672
2235,-12.1029259666832374
2236,-12.1036274579186856
2237,-12.1043269539383544
2238,-12.1050246218371171
2239,-12.1057206155241701
2240,-12.1064150749529276
2241,-12.1071081307656527
2242,-12.1077999000408578
2243,-12.1084904915603033
2244,-12.1091800036341173
2245,-12.1098685273985556
2246,-12.1105561466121951
2247,-12.1112429362170442
2248,-12.1118621127732933
2249,-12.1130356374237440
2250,-12.1731429586499544
2251,-12.3067731936929139
2252,-12.3075683568629088
2253,-12.3085425146826779
2254,-12.3970045246217833
2255,-12.5022978389909518
2256,-12.5032269897918731
2257,-12.5039454469339777
2258,-12.5046604832509161
2259,-12.5053723856938568
2260,-12.5060814197246160
2261,-12.5067878219681230
2262,-12.5074918172459846
2263,-12.5081936066648094
2264,-12.5088933735829126
2265,-12.5095912909913842
2266,-12.5102875125381381
2267,-12.5109821834876076
2268,-12.5116754304931650
2269,-12.5123673758868410
2270,-12.5130581270845909
2271,-12.5137477866637834
2272,-12.5144364481143988
2273,-12.5151241897682954
2274,-12.5158110927381383
2275,-12.5164210232848454
2276,-12.5176050240030357
2277,-12.5762773321446382
2278,-12.7113416459592692
2279,-12.7121298010200761
2280,-12.7131118982004860
2281,-12.8004200758217692
2282,-12.9068665172461046
2283,-12.9077903778213816
2284,-12.9085093398178259
2285,-12.9092248383467432
2286,-12.9099371633353286
2287,-12.9106465827329089
2288,-12.9113533397579499
2289,-12.9120576596694168
2290,-12.9127597477542864
2291,-12.9134597884335687
2292,-12.9141579549107330
2293,-12.9148544039220532
2294,-12.9155492836010044
2295,-12.9162427223773637
2296,-12.9169348426415702
2297,-12.9176257559965961
2298,-12.9183155631856277
2299,-12.9190043559725076
2300,-12.9196922230717277
2301,-12.9203792401082538
2302,-12.9209799300225878
2303,-12.9221743989838398
2304,-12.9793966572316286
2305,-13.1159100748405173
2306,-13.1166911108805753
2307,-13.1176812707843968
2308,-13.2038026003460605
2309,-13.3114351630893175
2310,-13.3123535725700251
2311,-13.3131881157858682
2312,-13.4226449807252486
2313,-13.5069558616010408
2314,-13.5079787578741133
2315,-13.5086882847835277
2316,-13.5093951386008904
